review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source
29348,Harinakshi Sha,24,Realme,Realme 12 Pro,214.15,INR,83.0,3.0,Positive,India,Hindi,2023-02-26,True,3,2,1,3,2,5,AliExpress
29349,Prof. Cosimo Börner,18,OnePlus,OnePlus 11R,670.69,EUR,0.93,4.0,Positive,Germany,German,2024-10-22,True,3,4,3,3,5,6,eBay
29350,Raik Klotz B.A.,38,Google,Pixel 8,860.07,EUR,0.93,4.0,Positive,Germany,German,2023-12-04,True,5,5,4,4,5,4,AliExpress
29351,Sophia Serrano,36,Google,Pixel 6,834.45,AED,3.67,5.0,Positive,UAE,English,2025-01-20,False,5,3,4,4,4,4,Flipkart
29352,Bernardo Gomes,29,Xiaomi,Mi 13 Pro,289.15,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-07-27,True,3,5,3,4,2,5,Flipkart
29353,Suhani Ghose,23,Apple,iPhone SE,1414.39,INR,83.0,4.0,Positive,India,Hindi,2024-11-13,False,4,4,4,5,5,3,Flipkart
29354,Bryan Gray,30,Realme,Realme Narzo 70,277.9,USD,1.0,3.0,Positive,USA,English,2023-10-15,True,3,2,2,2,4,4,BestBuy
29355,Lisa Cook,37,Xiaomi,Poco X6,636.33,CAD,1.38,2.0,Negative,Canada,English,2023-05-14,True,1,1,2,2,1,1,eBay
29356,Jennifer Cochran,21,Samsung,Galaxy S24,1347.66,CAD,1.38,5.0,Positive,Canada,English,2023-07-05,True,5,4,4,4,5,6,Flipkart
29357,Devin King,18,Motorola,Edge 50,560.83,CAD,1.38,3.0,Positive,Canada,English,2024-07-07,True,3,3,3,2,2,2,Amazon
29358,Elizabeth Alvarez,48,Motorola,Razr 40,336.41,AED,3.67,3.0,Neutral,UAE,English,2025-07-06,True,3,3,4,3,2,2,eBay
29359,Scott Howard,18,Samsung,Galaxy Z Flip,718.93,AUD,1.53,3.0,Neutral,Australia,English,2025-01-25,False,3,2,3,2,3,7,BestBuy
29360,Dale Andrews,39,Realme,Realme Narzo 70,483.39,GBP,0.78,1.0,Negative,UK,English,2024-10-14,False,1,1,1,1,2,3,BestBuy
29361,Baljiwan Prashad,31,Samsung,Galaxy Note 20,608.62,INR,83.0,3.0,Neutral,India,Hindi,2025-04-15,True,2,4,1,3,2,0,BestBuy
29362,Hemangini Chaudhry,22,Motorola,Razr 40,402.43,INR,83.0,3.0,Neutral,India,Hindi,2024-10-05,True,3,1,3,2,3,4,eBay
29363,Brett Sullivan,26,Apple,iPhone 14,907.98,CAD,1.38,3.0,Neutral,Canada,English,2025-02-15,True,2,1,1,1,2,1,AliExpress
29364,Herr Jaroslav Schomber B.A.,22,Motorola,Moto G Power,493.31,EUR,0.93,4.0,Positive,Germany,German,2023-05-29,True,5,2,2,2,4,8,eBay
29365,Kurt Morgan,29,Motorola,Edge 50,435.61,CAD,1.38,1.0,Negative,Canada,English,2023-07-11,False,1,1,2,2,1,1,Amazon
29366,Dra. Helena Vargas,33,OnePlus,OnePlus 12,914.02,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2024-04-25,False,1,3,3,4,1,9,eBay
29367,Angela Edwards,34,Xiaomi,Poco X6,274.01,CAD,1.38,1.0,Negative,Canada,English,2024-12-04,True,1,1,1,2,1,0,BestBuy
29368,Zehra Knappe B.Sc.,29,Google,Pixel 6,1011.47,EUR,0.93,5.0,Positive,Germany,German,2024-03-20,True,5,4,5,4,5,1,Flipkart
29369,Ingelore Haering,20,Realme,Realme Narzo 70,332.25,EUR,0.93,3.0,Positive,Germany,German,2024-12-12,True,2,4,2,3,3,8,eBay
29370,Mary Scott,32,Realme,Realme 12 Pro,494.45,AED,3.67,1.0,Negative,UAE,English,2025-03-10,True,1,1,1,1,1,0,Flipkart
29371,Ian Wade,32,Google,Pixel 7a,809.44,USD,1.0,1.0,Negative,USA,English,2024-12-01,True,1,2,1,1,1,3,AliExpress
29372,Pauline Porter,27,Samsung,Galaxy Note 20,612.06,GBP,0.78,3.0,Positive,UK,English,2023-02-20,True,2,3,4,3,3,10,eBay
29373,Hannah King,36,Samsung,Galaxy Z Flip,1113.07,USD,1.0,2.0,Negative,USA,English,2022-12-26,True,1,2,1,1,1,1,BestBuy
29374,Bianca Rocha,32,Google,Pixel 6,750.6,BRL,5.7,1.0,Negative,Brazil,Portuguese,2025-07-24,True,1,1,1,1,1,6,Flipkart
29375,Jochen Binner-Schönland,18,Google,Pixel 7a,956.62,EUR,0.93,2.0,Negative,Germany,German,2024-01-31,True,1,2,2,1,2,1,Flipkart
29376,Iain Bennett,48,Google,Pixel 6,1066.25,GBP,0.78,2.0,Negative,UK,English,2023-10-02,True,2,2,2,1,2,5,Amazon
29377,Manan Agrawal,34,Apple,iPhone 15 Pro,1102.27,INR,83.0,4.0,Positive,India,Hindi,2024-04-17,True,3,4,3,3,4,6,BestBuy
29378,John Moreno,23,Xiaomi,Mi 13 Pro,278.38,AED,3.67,3.0,Positive,UAE,English,2024-02-22,True,2,1,1,2,4,3,AliExpress
29379,Mr Alex Lawson,35,OnePlus,OnePlus 11R,413.09,GBP,0.78,3.0,Neutral,UK,English,2023-10-30,True,3,2,2,3,2,8,AliExpress
29380,Claas Hartung,37,Google,Pixel 6,741.02,EUR,0.93,3.0,Negative,Germany,German,2024-03-21,True,1,1,1,1,1,2,Flipkart
29381,Rehaan Gupta,35,Motorola,Moto G Power,499.97,INR,83.0,3.0,Neutral,India,Hindi,2024-11-25,True,2,4,1,1,3,4,AliExpress
29382,Bradley Porter,46,Samsung,Galaxy S24,408.05,CAD,1.38,3.0,Positive,Canada,English,2022-12-29,False,2,3,2,3,1,6,AliExpress
29383,Prof. Janusz Hertrampf,30,Realme,Realme Narzo 70,426.43,EUR,0.93,1.0,Negative,Germany,German,2023-02-28,True,1,1,1,1,1,4,AliExpress
29384,Paula Adolph,36,Samsung,Galaxy Z Flip,468.96,EUR,0.93,3.0,Positive,Germany,German,2025-03-26,True,5,2,4,4,4,8,Amazon
29385,Mary Bolton,27,Motorola,Moto G Power,638.63,GBP,0.78,5.0,Positive,UK,English,2023-04-25,True,5,5,5,4,4,2,Amazon
29386,Dr. Ingolf Heintze B.A.,26,Google,Pixel 7a,797.48,EUR,0.93,2.0,Neutral,Germany,German,2022-10-24,False,1,3,2,2,1,3,Amazon
29387,Alejandro Scott,38,Realme,Realme 12 Pro,547.12,AUD,1.53,2.0,Negative,Australia,English,2022-11-24,True,1,1,1,1,1,0,Amazon
29388,Darrell Green,48,Apple,iPhone 15 Pro,930.58,USD,1.0,2.0,Negative,USA,English,2024-04-17,True,3,1,1,2,1,2,Amazon
29389,Gülay Staude B.A.,23,Apple,iPhone 15 Pro,1189.61,EUR,0.93,4.0,Positive,Germany,German,2023-09-04,True,3,2,3,2,4,5,AliExpress
29390,Edmund Freudenberger-Kraushaar,32,Motorola,Razr 40,596.65,EUR,0.93,2.0,Negative,Germany,German,2025-10-17,True,4,3,3,2,2,2,BestBuy
29391,Lisa Ramos,19,OnePlus,OnePlus 11R,603.87,AED,3.67,4.0,Positive,UAE,English,2023-04-17,True,5,3,3,2,5,4,Flipkart
29392,Pierre Putz,26,Realme,Realme 12 Pro,479.15,EUR,0.93,2.0,Neutral,Germany,German,2023-01-03,False,2,1,1,3,1,1,eBay
29393,Kala Bhat,34,Motorola,Razr 40,263.05,INR,83.0,2.0,Negative,India,Hindi,2023-05-13,True,2,2,2,1,3,5,AliExpress
29394,Dr. Enzo Vieira,18,Xiaomi,Redmi Note 13,664.06,BRL,5.7,3.0,Positive,Brazil,Portuguese,2025-03-16,True,3,3,3,1,5,1,AliExpress
29395,Bishakha Sarkar,29,Realme,Realme 12 Pro,340.58,INR,83.0,4.0,Positive,India,Hindi,2025-06-26,False,5,4,3,3,3,3,Flipkart
29396,Francisco May,30,Motorola,Moto G Power,661.23,CAD,1.38,3.0,Positive,Canada,English,2023-10-17,True,4,2,3,1,3,4,AliExpress
29397,Steven Brown,28,Google,Pixel 7a,610.05,USD,1.0,5.0,Positive,USA,English,2022-11-03,True,4,3,4,5,5,5,BestBuy
29398,Matthew Hooper,19,Xiaomi,Mi 13 Pro,482.86,AUD,1.53,3.0,Positive,Australia,English,2025-10-21,True,1,5,2,1,1,7,eBay
29399,Henrique Dias,18,Realme,Realme 12 Pro,429.82,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2025-04-17,True,2,3,1,2,3,1,eBay
29400,Rachel Cobb,25,Xiaomi,Poco X6,585.53,AED,3.67,4.0,Neutral,UAE,English,2024-10-19,False,3,2,4,4,4,1,eBay
29401,Jacqueline Cooper,33,Samsung,Galaxy Z Flip,865.85,AUD,1.53,4.0,Neutral,Australia,English,2024-06-21,False,4,4,4,5,4,3,BestBuy
29402,Rebecca Gill,24,Realme,Realme Narzo 70,477.34,CAD,1.38,1.0,Negative,Canada,English,2024-03-18,True,1,2,1,1,2,1,AliExpress
29403,Steven Smith,53,OnePlus,OnePlus Nord 3,540.35,CAD,1.38,4.0,Neutral,Canada,English,2024-07-09,True,2,3,4,4,3,1,BestBuy
29404,Ing. Ali Reising,26,Apple,iPhone 14,1478.36,EUR,0.93,4.0,Positive,Germany,German,2025-05-24,True,5,2,3,3,4,11,Amazon
29405,Univ.Prof. Patrizia Freudenberger,38,Apple,iPhone 13,921.44,EUR,0.93,1.0,Negative,Germany,German,2023-10-13,True,1,1,2,2,1,1,eBay
29406,Rickey Forbes,18,Apple,iPhone SE,1243.62,USD,1.0,2.0,Negative,USA,English,2023-03-06,False,3,2,1,1,1,1,eBay
29407,Ashley Robinson-Dean,18,Xiaomi,Poco X6,349.68,GBP,0.78,4.0,Positive,UK,English,2022-12-19,True,3,4,3,3,3,4,Flipkart
29408,Rebecca Hernandez,19,Motorola,Razr 40,762.92,CAD,1.38,1.0,Negative,Canada,English,2024-04-20,True,1,1,1,1,1,3,Flipkart
29409,Orinder Nori,30,Samsung,Galaxy Z Flip,683.11,INR,83.0,3.0,Neutral,India,Hindi,2025-05-20,True,1,2,1,3,3,3,eBay
29410,Fernando Pacheco,30,Apple,iPhone 15 Pro,1440.22,BRL,5.7,3.0,Positive,Brazil,Portuguese,2025-01-04,False,3,2,4,2,1,7,BestBuy
29411,Travis Schmidt,18,OnePlus,OnePlus Nord 3,798.61,AED,3.67,2.0,Negative,UAE,English,2024-01-21,True,1,1,1,2,1,1,BestBuy
29412,Devon Fischer,24,Samsung,Galaxy S24,784.23,USD,1.0,4.0,Positive,USA,English,2023-11-10,False,3,2,4,2,4,3,Flipkart
29413,Justus Patberg,18,Apple,iPhone 13,878.95,EUR,0.93,3.0,Neutral,Germany,German,2024-03-28,True,1,3,1,2,3,2,AliExpress
29414,Aurora Gomes,24,Xiaomi,Mi 13 Pro,503.97,BRL,5.7,2.0,Negative,Brazil,Portuguese,2025-05-12,True,1,1,1,1,1,0,Flipkart
29415,Karen Garcia PhD,21,Xiaomi,Mi 13 Pro,655.0,AED,3.67,3.0,Positive,UAE,English,2023-07-23,False,1,3,4,3,3,6,BestBuy
29416,Dustin Walker,26,Xiaomi,Redmi Note 13,651.21,CAD,1.38,3.0,Positive,Canada,English,2023-05-17,True,3,2,2,3,2,10,BestBuy
29417,Roger Bird,33,OnePlus,OnePlus 11R,616.61,GBP,0.78,4.0,Positive,UK,English,2025-02-18,True,4,3,2,4,4,3,eBay
29418,Lydia Matthews,38,Motorola,Edge 50,766.02,GBP,0.78,3.0,Positive,UK,English,2024-10-10,True,4,3,3,2,2,7,Flipkart
29419,Joshua Moore,19,Samsung,Galaxy Note 20,1161.51,CAD,1.38,5.0,Positive,Canada,English,2025-09-16,False,4,5,3,5,4,4,Flipkart
29420,Jennifer Malone,23,Google,Pixel 7a,999.52,AUD,1.53,5.0,Positive,Australia,English,2023-03-10,False,5,5,5,4,4,8,Flipkart
29421,Allison Rodriguez,38,Samsung,Galaxy A55,1095.62,AUD,1.53,4.0,Positive,Australia,English,2024-11-27,True,3,3,3,5,3,5,Amazon
29422,Ricky Perez,19,Samsung,Galaxy Note 20,1310.54,AED,3.67,3.0,Positive,UAE,English,2024-04-15,True,2,1,2,2,3,9,eBay
29423,Danielle Bell,24,Apple,iPhone 13,849.49,USD,1.0,5.0,Positive,USA,English,2025-03-16,True,5,4,4,2,4,6,AliExpress
29424,James Mccall,34,OnePlus,OnePlus 12,885.44,AED,3.67,2.0,Neutral,UAE,English,2023-05-01,False,2,1,2,1,1,1,Amazon
29425,Juan Sims,33,Realme,Realme 12 Pro,325.61,AED,3.67,2.0,Neutral,UAE,English,2024-01-03,True,1,1,1,3,1,0,AliExpress
29426,Charles Williams,28,Samsung,Galaxy A55,853.49,AED,3.67,4.0,Positive,UAE,English,2023-11-09,True,4,4,5,4,4,3,BestBuy
29427,Alejandro Moody,18,OnePlus,OnePlus 12,877.68,USD,1.0,4.0,Positive,USA,English,2024-02-06,False,4,4,4,3,4,6,Amazon
29428,Davi Azevedo,33,Motorola,Edge 50,473.17,BRL,5.7,2.0,Negative,Brazil,Portuguese,2025-06-24,True,1,1,1,1,1,1,Flipkart
29429,Leonardo Pereira,37,Apple,iPhone 14,1494.31,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2025-05-25,False,1,1,1,2,2,1,Amazon
29430,Maya Dugar,18,Google,Pixel 6,792.41,INR,83.0,2.0,Neutral,India,Hindi,2023-05-24,True,2,1,1,1,2,2,Flipkart
29431,Giesela Trüb,31,Realme,Realme Narzo 70,527.95,EUR,0.93,4.0,Positive,Germany,German,2024-06-06,True,5,3,3,2,4,4,Flipkart
29432,Katherine Acosta,29,Google,Pixel 8,543.44,USD,1.0,3.0,Neutral,USA,English,2025-10-03,True,2,4,2,3,3,4,AliExpress
29433,Mary Watts,28,Google,Pixel 8,1025.65,USD,1.0,2.0,Negative,USA,English,2024-02-29,True,2,3,2,1,1,0,AliExpress
29434,Wibke Barth,35,Realme,Realme Narzo 70,552.88,EUR,0.93,3.0,Neutral,Germany,German,2024-01-01,True,2,3,3,3,2,2,eBay
29435,Kevin Burton,28,Apple,iPhone SE,1106.77,AUD,1.53,4.0,Positive,Australia,English,2025-04-17,False,4,3,3,3,4,5,AliExpress
29436,Colin Hancock,18,Google,Pixel 8,827.75,CAD,1.38,4.0,Positive,Canada,English,2023-05-15,True,3,2,3,3,4,6,eBay
29437,Luísa Rezende,25,Apple,iPhone 15 Pro,1488.57,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-10-03,True,3,5,2,3,3,5,Flipkart
29438,Sherry Hess,20,Samsung,Galaxy Z Flip,509.46,CAD,1.38,3.0,Positive,Canada,English,2022-11-02,True,3,4,2,4,2,5,AliExpress
29439,Ethan Golden,31,Samsung,Galaxy Z Flip,925.74,CAD,1.38,3.0,Positive,Canada,English,2024-09-25,True,1,2,2,2,3,5,Flipkart
29440,Univ.Prof. Cecilia Niemeier B.Sc.,31,Google,Pixel 7a,964.68,EUR,0.93,1.0,Neutral,Germany,German,2025-03-11,True,1,2,1,1,1,3,eBay
29441,Anne Armstrong,36,Xiaomi,Mi 13 Pro,616.63,AUD,1.53,3.0,Neutral,Australia,English,2023-04-19,True,1,2,1,3,3,4,AliExpress
29442,Sarah Anderson,28,Realme,Realme Narzo 70,447.2,CAD,1.38,5.0,Positive,Canada,English,2024-06-10,True,5,5,5,4,4,3,Flipkart
29443,Trevor Atkinson,19,Google,Pixel 8,1047.44,GBP,0.78,5.0,Positive,UK,English,2024-12-19,True,4,5,3,5,4,2,BestBuy
29444,Margaret Williams,36,Motorola,Edge 50,519.73,USD,1.0,4.0,Positive,USA,English,2025-09-05,False,5,3,3,3,5,8,AliExpress
29445,Sylvia Green,18,Realme,Realme Narzo 70,366.7,GBP,0.78,5.0,Positive,UK,English,2025-04-07,True,5,4,3,4,4,4,Flipkart
29446,Kevin Lee,38,OnePlus,OnePlus 12,355.17,USD,1.0,4.0,Positive,USA,English,2024-07-24,True,4,3,5,2,3,3,eBay
29447,Dr William Smith,38,Apple,iPhone 14,1027.52,GBP,0.78,2.0,Neutral,UK,English,2025-05-18,True,2,2,2,3,3,1,eBay
29448,Kathleen Nelson,29,Samsung,Galaxy S24,444.6,AED,3.67,2.0,Negative,UAE,English,2023-05-14,True,1,3,3,2,1,0,BestBuy
29449,Megan Green,28,OnePlus,OnePlus 12,351.29,USD,1.0,1.0,Neutral,USA,English,2024-07-27,True,1,1,1,2,1,3,AliExpress
29450,Deborah Clark,27,Apple,iPhone 14,997.28,AED,3.67,5.0,Positive,UAE,English,2025-04-28,True,5,4,4,5,5,5,Flipkart
29451,Diane Jensen,37,Motorola,Moto G Power,558.43,CAD,1.38,2.0,Neutral,Canada,English,2025-05-16,True,1,2,1,1,1,2,eBay
29452,Bahadurjit Mangal,21,Realme,Realme 12 Pro,341.26,INR,83.0,2.0,Neutral,India,Hindi,2025-02-17,True,2,1,1,2,2,2,BestBuy
29453,Advaith Bedi,32,Xiaomi,Redmi Note 13,311.13,INR,83.0,5.0,Positive,India,Hindi,2024-04-13,False,5,5,3,5,5,5,BestBuy
29454,Ing. Fadime Kostolzin,18,Google,Pixel 8,514.61,EUR,0.93,3.0,Positive,Germany,German,2023-10-17,False,3,2,1,3,3,4,eBay
29455,Jade Barros,27,Google,Pixel 6,808.53,BRL,5.7,4.0,Positive,Brazil,Portuguese,2025-05-15,True,4,2,5,5,4,4,eBay
29456,Dipl.-Ing. Maike Hübel,18,OnePlus,OnePlus 12,410.11,EUR,0.93,3.0,Positive,Germany,German,2024-05-22,True,4,2,3,4,2,5,Flipkart
29457,Donald Walker,42,Motorola,Edge 50,314.72,CAD,1.38,4.0,Positive,Canada,English,2025-07-04,True,5,3,1,2,4,2,eBay
29458,Katelyn Williams,26,Realme,Realme Narzo 70,334.88,AED,3.67,1.0,Negative,UAE,English,2024-11-30,True,1,3,1,1,1,0,Flipkart
29459,Caleb West,38,Realme,Realme Narzo 70,374.37,CAD,1.38,4.0,Positive,Canada,English,2023-02-22,True,2,2,3,3,4,5,eBay
29460,Monica Perez,37,OnePlus,OnePlus Nord 3,591.46,AUD,1.53,1.0,Negative,Australia,English,2025-09-21,True,1,1,1,1,1,0,eBay
29461,Jason Cook,39,Xiaomi,Redmi Note 13,672.16,USD,1.0,1.0,Negative,USA,English,2025-04-06,False,2,1,1,1,1,2,eBay
29462,Curtis Payne,29,Realme,Realme Narzo 70,557.59,USD,1.0,4.0,Positive,USA,English,2023-02-26,True,5,3,2,4,4,4,Amazon
29463,Rachit Setty,28,Google,Pixel 6,906.66,INR,83.0,1.0,Negative,India,Hindi,2024-06-30,True,1,1,1,1,1,6,Amazon
29464,Julie Ruiz,25,Apple,iPhone SE,1069.72,AUD,1.53,4.0,Neutral,Australia,English,2025-01-07,False,4,2,4,4,4,2,BestBuy
29465,Imaran Dua,31,Google,Pixel 7a,745.32,INR,83.0,1.0,Negative,India,Hindi,2023-11-13,False,1,1,1,2,1,1,eBay
29466,Hamsini Prashad,42,Realme,Realme 12 Pro,292.35,INR,83.0,2.0,Negative,India,Hindi,2023-04-04,True,1,3,2,3,4,3,Amazon
29467,William Watts,24,OnePlus,OnePlus 12,649.21,USD,1.0,3.0,Neutral,USA,English,2023-09-27,True,1,1,3,3,2,2,AliExpress
29468,Wilhelmine Reinhardt,23,Google,Pixel 7a,688.71,EUR,0.93,4.0,Positive,Germany,German,2024-02-10,False,2,3,3,4,4,5,AliExpress
29469,Randy Brown,24,Motorola,Razr 40,795.72,USD,1.0,3.0,Positive,USA,English,2025-09-01,True,4,1,3,3,3,4,Flipkart
29470,Michael Padilla,24,Xiaomi,Redmi Note 13,643.82,AUD,1.53,3.0,Neutral,Australia,English,2023-12-17,False,4,5,3,3,3,0,Flipkart
29471,Nicole Hardy,21,Motorola,Razr 40,706.16,AED,3.67,3.0,Negative,UAE,English,2025-04-07,True,1,1,1,1,1,0,Flipkart
29472,Theresa Gamble,24,Motorola,Edge 50,416.18,USD,1.0,5.0,Positive,USA,English,2022-11-14,True,4,4,5,4,4,5,eBay
29473,Alan Shaw,30,Motorola,Moto G Power,714.53,GBP,0.78,5.0,Positive,UK,English,2024-06-08,False,3,4,5,4,3,5,AliExpress
29474,Edeltrud Scheel,22,OnePlus,OnePlus 12,946.45,EUR,0.93,4.0,Positive,Germany,German,2023-07-10,False,2,3,4,4,4,2,BestBuy
29475,Kevin Garcia,26,Xiaomi,Poco X6,566.66,CAD,1.38,1.0,Negative,Canada,English,2023-10-01,True,1,1,1,1,1,1,eBay
29476,Brian Tate,33,Realme,Realme 12 Pro,195.6,AUD,1.53,3.0,Positive,Australia,English,2025-10-02,True,3,2,3,2,4,6,Flipkart
29477,John Ramos,27,Google,Pixel 6,956.85,AED,3.67,4.0,Positive,UAE,English,2024-05-29,True,5,5,4,2,5,6,BestBuy
29478,Terri Williams,48,OnePlus,OnePlus Nord 3,945.09,AED,3.67,4.0,Positive,UAE,English,2025-05-21,True,2,5,4,3,4,8,Amazon
29479,Jenna Hart,28,Xiaomi,Redmi Note 13,373.12,GBP,0.78,2.0,Negative,UK,English,2024-04-17,True,3,2,1,2,1,1,Flipkart
29480,Robert Davis,24,Realme,Realme 12 Pro,356.8,AUD,1.53,1.0,Negative,Australia,English,2024-12-29,True,1,1,2,1,1,1,BestBuy
29481,Melissa Johnston,44,Samsung,Galaxy Note 20,1163.51,AED,3.67,3.0,Neutral,UAE,English,2025-08-23,True,3,3,2,3,4,1,BestBuy
29482,Nadeshda Bonbach,21,Apple,iPhone SE,1091.79,EUR,0.93,5.0,Positive,Germany,German,2024-07-19,True,5,5,5,4,5,5,Amazon
29483,Omaja Sura,19,Motorola,Moto G Power,582.98,INR,83.0,3.0,Positive,India,Hindi,2024-02-03,False,2,4,3,1,4,2,BestBuy
29484,Angela Ramirez,27,Samsung,Galaxy S24,1048.25,USD,1.0,3.0,Positive,USA,English,2024-05-07,True,2,2,4,3,2,1,eBay
29485,Evamaria Lehmann,27,Samsung,Galaxy Z Flip,1042.83,EUR,0.93,3.0,Neutral,Germany,German,2024-12-29,True,2,2,2,2,1,1,eBay
29486,George Yates,32,Apple,iPhone 13,1087.12,CAD,1.38,4.0,Positive,Canada,English,2024-09-05,True,4,4,4,5,1,4,Amazon
29487,Lisa Wu,35,Realme,Realme 12 Pro,510.08,AED,3.67,1.0,Negative,UAE,English,2023-07-01,False,1,1,1,1,1,3,Flipkart
29488,James Frazier,29,Motorola,Razr 40,542.15,AED,3.67,4.0,Positive,UAE,English,2023-08-18,True,4,1,1,4,5,8,Amazon
29489,Srta. Isis Siqueira,20,Xiaomi,Redmi Note 13,212.1,BRL,5.7,2.0,Negative,Brazil,Portuguese,2025-04-10,True,1,2,2,1,2,1,eBay
29490,Maria Isis Silveira,18,Samsung,Galaxy S24,1338.58,BRL,5.7,3.0,Positive,Brazil,Portuguese,2023-03-21,True,3,2,3,2,1,6,BestBuy
29491,Ana Laura da Conceição,47,Samsung,Galaxy A55,490.74,BRL,5.7,2.0,Positive,Brazil,Portuguese,2023-06-12,True,3,1,2,1,4,4,eBay
29492,Stacey Stevens,37,Xiaomi,Redmi Note 13,527.39,GBP,0.78,3.0,Neutral,UK,English,2023-01-04,True,1,2,3,3,1,1,Amazon
29493,Therese Jäntsch-Rosemann,23,Realme,Realme 12 Pro,239.82,EUR,0.93,3.0,Positive,Germany,German,2022-12-10,True,3,1,2,1,2,3,BestBuy
29494,Yashasvi Shankar,45,OnePlus,OnePlus 11R,872.69,INR,83.0,3.0,Neutral,India,Hindi,2025-03-30,True,4,2,2,3,3,2,eBay
29495,Brandon Evans,48,Apple,iPhone 13,711.64,USD,1.0,5.0,Positive,USA,English,2022-12-24,True,4,4,5,5,5,8,BestBuy
29496,Daniel Thomas,29,Motorola,Edge 50,592.23,CAD,1.38,5.0,Positive,Canada,English,2025-07-08,False,3,3,5,5,5,10,AliExpress
29497,Julia Marshall-Wilkinson,32,Xiaomi,Poco X6,385.51,GBP,0.78,1.0,Negative,UK,English,2024-10-03,True,1,1,1,1,1,1,Amazon
29498,Chakrika Raju,18,Realme,Realme Narzo 70,332.24,INR,83.0,3.0,Neutral,India,Hindi,2023-03-15,True,2,2,2,4,3,1,Flipkart
29499,Christopher Hudson,28,Samsung,Galaxy Z Flip,1063.75,CAD,1.38,5.0,Positive,Canada,English,2025-02-26,False,5,5,5,5,5,3,AliExpress
29500,Daniel Everett,29,Realme,Realme 12 Pro,485.35,AED,3.67,4.0,Positive,UAE,English,2023-04-30,True,3,2,5,3,2,4,BestBuy
29501,Paul Brown,25,Google,Pixel 7a,697.38,USD,1.0,1.0,Negative,USA,English,2024-10-27,True,1,1,1,1,1,1,Amazon
29502,Lori Brown,26,Samsung,Galaxy S24,1070.2,AUD,1.53,3.0,Positive,Australia,English,2023-02-21,True,3,3,4,2,2,6,Amazon
29503,Saanvi Nori,40,Realme,Realme 12 Pro,527.6,INR,83.0,3.0,Positive,India,Hindi,2024-12-22,True,1,3,2,4,2,4,eBay
29504,Nathaniel Cheema,22,Samsung,Galaxy Z Flip,957.74,INR,83.0,2.0,Negative,India,Hindi,2025-01-30,True,3,1,2,2,2,3,AliExpress
29505,Oliver Dixon,42,Samsung,Galaxy S24,542.88,GBP,0.78,4.0,Positive,UK,English,2025-08-18,True,4,4,3,5,3,5,Amazon
29506,Amanda Lewis,18,OnePlus,OnePlus Nord 3,752.32,AUD,1.53,2.0,Negative,Australia,English,2022-11-09,True,1,2,3,1,3,2,BestBuy
29507,Robert Richardson,35,Motorola,Edge 50,327.51,AED,3.67,4.0,Positive,UAE,English,2023-03-12,True,3,4,4,3,5,8,Amazon
29508,Joanne Bennett,19,Realme,Realme Narzo 70,554.69,GBP,0.78,2.0,Negative,UK,English,2025-09-25,True,1,1,2,2,3,1,Flipkart
29509,Brandon Clarke,18,Motorola,Razr 40,421.99,CAD,1.38,3.0,Neutral,Canada,English,2025-05-12,False,5,5,1,4,2,1,Flipkart
29510,Michelle Taylor,22,OnePlus,OnePlus Nord 3,779.32,GBP,0.78,4.0,Positive,UK,English,2022-12-13,False,3,1,4,2,3,7,eBay
29511,Ikbal Atwal,28,Samsung,Galaxy A55,1382.53,INR,83.0,4.0,Positive,India,Hindi,2022-11-20,True,5,5,4,3,4,8,eBay
29512,James Carlson,18,Apple,iPhone 13,1220.0,AED,3.67,3.0,Positive,UAE,English,2023-08-30,False,2,2,2,3,2,6,eBay
29513,Joel Rodriguez,26,Google,Pixel 8,846.6,AUD,1.53,3.0,Neutral,Australia,English,2025-09-02,True,4,4,5,2,2,1,Amazon
29514,Radha Joshi,27,Google,Pixel 6,1036.55,INR,83.0,3.0,Positive,India,Hindi,2023-02-24,True,2,3,1,4,2,9,Amazon
29515,Olívia Jesus,36,Xiaomi,Mi 13 Pro,431.14,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-02-11,True,2,4,3,3,3,5,AliExpress
29516,James Beck,24,Google,Pixel 7a,875.78,CAD,1.38,3.0,Positive,Canada,English,2023-01-25,True,4,3,2,3,3,7,BestBuy
29517,Nancy Smith,22,Samsung,Galaxy Note 20,917.7,AUD,1.53,4.0,Neutral,Australia,English,2024-12-05,True,4,2,3,2,3,1,AliExpress
29518,Enrico Pereira,29,Google,Pixel 8,807.58,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2022-12-23,True,1,2,1,1,1,2,Amazon
29519,Gordon Clarke-Wilkinson,45,Apple,iPhone SE,884.33,GBP,0.78,5.0,Positive,UK,English,2023-11-20,True,5,5,4,5,5,6,AliExpress
29520,Girik Basak,34,Google,Pixel 8,864.29,INR,83.0,5.0,Positive,India,Hindi,2024-02-28,True,4,4,5,3,4,3,eBay
